"Baum ID";"Nr.";"Deutsche Bezeichnung";"Ort";"Stadtteil";"Stadtviertel";"Straße";"Geburtsjahr";"Alter";"X-Koordinate";"Y-Koordinate"
"BKA-9506";"9506";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.32";"92";"513061.420";"5440725.868"
"BKA-9509";"9509";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.83";"41";"513058.221";"5440725.268"
"BKA-9507";"9507";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.38";"86";"513055.922";"5440724.968"
"BKA-9513";"9513";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.06";"118";"513036.530";"5440721.171"
"BKA-9514";"9514";"Kirschenart";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.80";"44";"513029.833";"5440718.873"
"BKA-9517";"9517";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.57";"67";"513019.737";"5440716.474"
"BKA-9522";"9522";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.81";"43";"512998.847";"5440711.577"
"BKA-9524";"9524";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.74";"50";"512995.449";"5440710.678"
"BKA-9525";"9525";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"01.01.69";"55";"512994.249";"5440710.178"
"BKA-5146";"5146";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512910.292";"5440458.676"
"BKA-10301";"10301";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512923.887";"5440449.679"
"BKA~BAUM-1081";"69852";"Spitzahorn - Eurostar";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.02";"22";"512917.189";"5440434.188"
"BKA-10302";"10302";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512920.688";"5440421.694"
"BKA-9557";"9557";"Italienische Erle";"Heilbronn";"Horkheim";"Horkheim - Nord";"Hohenloher Straße";"01.01.80";"44";"512988.354";"5440522.050"
"BKA-10324";"10324";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Pirolweg";"01.01.85";"39";"512949.178";"5440424.189"
"BKA-10325";"10325";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Pirolweg";"01.01.85";"39";"512981.262";"5440437.379"
"BKA-10326";"10326";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Pirolweg";"01.01.85";"39";"512988.258";"5440439.278"
"BKA-10314";"10314";"Gemeine Hainbuche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Eisvogelweg";"01.01.84";"40";"512946.577";"5440366.818"
"BKA-10315";"10315";"Gemeine Hainbuche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Eisvogelweg";"01.01.84";"40";"512962.469";"5440370.415"
"BKA-9612";"9612";"Amerikanische Linde `Nova`";"Heilbronn";"Horkheim";"Horkheim - Nord";"Amsterdamer Straße";"01.01.87";"37";"512939.577";"5440623.918"
"BKA-4984";"4984";"Amerikanische Linde `Nova`";"Heilbronn";"Horkheim";"Horkheim - Nord";"Amsterdamer Straße";"01.01.87";"37";"512915.187";"5440616.523"
"BKA-67026";"67026";"Kegelllinde";"Heilbronn";"Horkheim";"Horkheim - Nord";"Amsterdamer Straße";"01.01.99";"25";"512958.499";"5440628.587"
"BKA-66286";"66286";"Kegelllinde";"Heilbronn";"Horkheim";"Horkheim - Nord";"Amsterdamer Straße";"01.01.99";"25";"512974.263";"5440632.517"
"BKA-10307";"10307";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.96";"28";"512934.381";"5440370.417"
"BKA-10306";"10306";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512932.782";"5440376.814"
"BKA-10305";"10305";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512930.883";"5440384.310"
"BKA-10303";"10303";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Süd";"Heilbronner Weg";"01.01.85";"39";"512927.784";"5440396.205"
"BKA~BAUM-376";"69218";"Purpur - Erle";"Heilbronn";"Horkheim";"Horkheim - Nord";"Hohenloher Straße";"01.01.01";"23";"513123.394";"5440597.828"
"BKA-10320";"10320";"Gemeine Hainbuche";"Heilbronn";"Horkheim";"Horkheim - Süd";"Weidenweg";"01.01.84";"40";"513027.134";"5440365.607"
"BKA-4597";"4597";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512191.562";"5440757.050"
"BKA-4598";"4598";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512184.665";"5440756.751"
"BKA-4599";"4599";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512175.268";"5440755.651"
"BKA-4600";"4600";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512170.370";"5440754.351"
"BKA-4355";"4355";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512162.573";"5440751.952"
"BKA-4356";"4356";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512155.575";"5440750.652"
"BKA-4357";"4357";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.78";"46";"512137.029";"5440746.871"
"BKA-4360";"4360";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512128.647";"5440746.184"
"BKA-4361";"4361";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"01.01.60";"64";"512123.975";"5440740.138"
"BKA-4362";"4362";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512122.187";"5440744.454"
"BKA-4364";"4364";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.60";"64";"512117.589";"5440744.454"
"BKA-4409";"4409";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Weidach";"";"";"512012.233";"5440725.997"
"BKA-4408";"4408";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"512017.024";"5440725.958"
"BKA-4417";"4417";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511969.142";"5440713.661"
"BKA-4407";"4407";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"512021.723";"5440726.258"
"BKA-4406";"4406";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"512025.322";"5440725.758"
"BKA-4418";"4418";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511967.043";"5440713.061"
"BKA-3124";"3124";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"511853.489";"5440667.868"
"BKA-4420";"4420";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511957.547";"5440710.961"
"BKA-3117";"3117";"Bruch-Weide";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511900.770";"5440694.563"
"BKA-3123";"3123";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"511859.787";"5440671.668"
"BKA-4477";"4477";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512152.183";"5440634.393"
"BKA-4478";"4478";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512146.986";"5440631.594"
"BKA-4480";"4480";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512141.588";"5440629.295"
"BKA-4481";"4481";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512138.989";"5440624.996"
"BKA-4479";"4479";"Hausapfel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512143.987";"5440623.896"
"BKA-4482";"4482";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512138.989";"5440621.297"
"BKA-4483";"4483";"Eingriffliger Weißdorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512134.591";"5440619.398"
"BKA-4484";"4484";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512131.792";"5440623.797"
"BKA-4485";"4485";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512126.094";"5440620.798"
"BKA-4486";"4486";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512120.868";"5440618.248"
"BKA-4487";"4487";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512113.098";"5440616.999"
"BKA-3125";"3125";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511848.791";"5440668.268"
"BKA-4693";"4693";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512226.056";"5440662.582"
"BKA-4694";"4694";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512227.455";"5440659.583"
"BKA-4695";"4695";"Vogel-Kirsche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512228.355";"5440656.884"
"BKA-4697";"4697";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512225.156";"5440658.784"
"BKA-4696";"4696";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512223.956";"5440660.083"
"BKA-4612";"4612";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512203.564";"5440654.686"
"BKA-4698";"4698";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512222.357";"5440657.884"
"BKA-4701";"4701";"Feld-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512217.559";"5440654.985"
"BKA-4699";"4699";"Feld-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512217.459";"5440657.484"
"BKA-4700";"4700";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512211.861";"5440658.484"
"BKA-4702";"4702";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512211.661";"5440653.386"
"BKA-4608";"4608";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512206.563";"5440658.384"
"BKA-4611";"4611";"Eingriffliger Weißdorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512205.463";"5440655.585"
"BKA-4613";"4613";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512201.065";"5440653.586"
"BKA-4614";"4614";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512199.165";"5440654.586"
"BKA-4610";"4610";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512194.967";"5440655.386"
"BKA-4615";"4615";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512199.265";"5440651.787"
"BKA-4616";"4616";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512195.767";"5440650.587"
"BKA-4618";"4618";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512188.769";"5440647.988"
"BKA-4620";"4620";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512183.271";"5440646.689"
"BKA-4623";"4623";"Spitz-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Kraftwerkskanal";"";"";"512172.276";"5440640.091"
"BKA-4621";"4621";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512179.573";"5440648.488"
"BKA-4622";"4622";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512173.475";"5440645.389"
"BKA-4474";"4474";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512167.777";"5440641.691"
"BKA-4475";"4475";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512162.779";"5440639.291"
"BKA-4476";"4476";"Kugel-Ahorn";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512157.181";"5440636.892"
"BKA-3129";"3129";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511815.405";"5440645.473"
"BKA-3127";"3127";"Berg-Ulme";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511838.196";"5440660.269"
"BKA-3126";"3126";"Berg-Ulme";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511841.894";"5440663.269"
"BKA-3131";"3131";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"511778.621";"5440611.086"
"BKA-3128";"3128";"Gemeine Esche";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511827.700";"5440652.471"
"BKA-3118";"3118";"Kanadische Pappel";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511888.975";"5440687.264"
"BKA-4722";"4722";"xxxxx";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512364.806";"5440593.409"
"BKA-4721";"4721";"Schwarz- oder Roterle";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512371.303";"5440597.108"
"BKA-4720";"4720";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512377.700";"5440596.109"
"BKA-4719";"4719";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512374.901";"5440598.808"
"BKA-4718";"4718";"Trauben-Kirsche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512378.100";"5440601.307"
"BKA-4717";"4717";"Trauben-Kirsche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512382.198";"5440602.307"
"BKA-4713";"4713";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512386.096";"5440600.408"
"BKA-4716";"4716";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512382.098";"5440597.209"
"BKA-4715";"4715";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512382.098";"5440593.910"
"BKA-4714";"4714";"Kultur-Pflaume (Zwet., Mirab., Krieche)";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512386.696";"5440594.910"
"BKA-4712";"4712";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512392.993";"5440598.909"
"BKA-4709";"4709";"Hausapfel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512401.389";"5440597.809"
"BKA-4711";"4711";"Schwarz- oder Roterle";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512395.592";"5440604.107"
"BKA-4710";"4710";"Walnuß";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512399.790";"5440606.106"
"BKA-4708";"4708";"Schwarz- oder Roterle";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512404.088";"5440605.507"
"BKA-4707";"4707";"Gemeine Esche";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar Schifffahrtskanal";"";"";"512407.686";"5440609.205"
"BKA-52814";"52814";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Neckar";"01.01.97";"127";"512223.016";"5440761.415"
"BKA-52813";"52813";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"01.01.17";"107";"512217.448";"5440760.987"
"BKA-3122";"3122";"Kanadische Pappel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Weidach";"";"";"511864.985";"5440674.667"
"BKA-3120";"3120";"Kanadische Pappel";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511880.878";"5440687.364"
"BKA-3121";"3121";"xxxxx";"Heilbronn";"Klingenberg";"Klingenberg - Nord";"Neckar";"";"";"511872.382";"5440681.565"
"BKA~BAUM-5554";"73823";"Apfel - Sonnenwirtsapfel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Fuchsrain";"01.01.03";"21";"512822.899";"5439358.687"
"BKA-68597";"68597";"Birne - Schweizer Wasserbirne";"Heilbronn";"Horkheim";"Horkheim - Feld";"Meisenhalde";"";"";"512804.890";"5438584.219"
"BKA-68594";"68594";"Birne - Schweizer Wasserbirne";"Heilbronn";"Horkheim";"Horkheim - Feld";"Meisenhalde";"";"";"512814.323";"5438550.865"
"BKA-68595";"68595";"Birne - Palmischbirne";"Heilbronn";"Horkheim";"Horkheim - Feld";"Meisenhalde";"";"";"512810.887";"5438561.231"
"BKA-68602";"68602";"Birne - Oberöstereichische Weinbirne";"Heilbronn";"Horkheim";"Horkheim - Feld";"Entenseele";"";"";"512745.235";"5439123.878"
"BKA~BAUM-5564";"73831";"Apfel - Jakob Lebel";"Heilbronn";"Horkheim";"Horkheim - Feld";"Fuchsrain";"01.01.03";"21";"512804.710";"5439373.678"
"BKA-68598";"68598";"Birne - Grüne Jagdbirne";"Heilbronn";"Horkheim";"Horkheim - Feld";"Meisenhalde";"01.01.00";"24";"512800.492";"5438595.613"
"BKA-68591";"68591";"Birne - Gelbmöstler";"Heilbronn";"Horkheim";"Horkheim - Feld";"Meisenhalde";"";"";"512817.584";"5438540.838"
