Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,Y-Koordinate
BKA-68570,68570,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.80,44,512528187,5445220232
BKA-68572,68572,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.80,44,512514281,5445208198
BKA-68573,68573,Berg-Ahorn,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.70,54,512508843,5445215684
BKA-64661,64661,Pyramiden-Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.85,39,512551837,5445185687
BKA-64660,64660,Pyramiden-Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.85,39,512553148,5445200291
BKA-6748,6748,Ahornblättrige Platane,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.60,64,512536452,5445158106
BKA-6758,6758,Ahornblättrige Platane,Heilbronn,Frankenbach,Frankenbach - Mitte,Speyerer Straße,01.01.85,39,512536652,5445149109
BKA-6548,6548,Reinbestand (Laubbaum),Heilbronn,Frankenbach,Frankenbach - Mitte,Lückenstraße,,,512144781,5445050834
BKA-64663,64663,Gewöhnliche Roßkastanie,Heilbronn,Frankenbach,Frankenbach - Mitte,Im Krautgarten,01.01.85,39,512100303,5445060500
BKA-6709,6709,Sommer-Linde,Heilbronn,Frankenbach,Frankenbach - Mitte,Kirchstraße,01.01.20,104,512315343,5445104792
BKA-6893,6893,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Süd,Saarbrückener Straße,,,512625612,5444933777
BKA-6894,6894,Feld-Ahorn,Heilbronn,Frankenbach,Frankenbach - Süd,Saarbrückener Straße,,,512620534,5444932928
BKA-6897,6897,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Süd,Saarbrückener Straße,01.01.74,50,512636709,5444946273
BKA-6895,6895,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Süd,Saarbrückener Straße,01.01.80,44,512635709,5444945073
BKA~BAUM-6741,74929,Blauglockenbaum,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.05,19,512699086,5444957573
BKA-6813,6813,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512712377,5445006494
BKA-6797,6797,Berg-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.60,64,512685990,5445026248
BKA-50016,50016,Gelbe Trauer-Weide,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.90,34,512688889,5445018651
BKA-6807,6807,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.51,73,512696086,5445013353
BKA-6809,6809,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.70,54,512710779,5445018351
BKA-6810,6810,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.70,54,512715178,5445012753
BKA-6942,6942,Holländische - Linde,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.70,54,512707468,5445004769
BKA-63238,63238,Chinesisches Rotholz,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.92,32,512678293,5445012853
BKA-6931,6931,Holländische - Linde,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.22,102,512674495,5445005555
BKA-6932,6932,Holländische - Linde,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.20,104,512675694,5444996158
BKA~BAUM-6743,74930,Gold - Gleditschie,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,01.01.05,19,512707982,5444981464
BKA~BAUM-6745,74931,Gold - Gleditschie,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,01.01.05,19,512694287,5444975166
BKA-6937,6937,Kugel-Tompetenbaum `Nana`,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.55,69,512688889,5444989961
BKA-6938,6938,Kugel-Tompetenbaum `Nana`,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.72,52,512690888,5444995659
BKA-6934,6934,Kugel-Tompetenbaum `Nana`,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.60,64,512685290,5444997458
BKA-6798,6798,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.51,73,512693686,5445030347
BKA-6799,6799,Gewöhnlicher Trompetenbaum,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.75,49,512699884,5445028148
BKA-6788,6788,Silber-Weide,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.30,94,512690287,5445061036
BKA-6783,6783,Holländische - Linde,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.60,64,512681192,5445066234
BKA-66959,66959,Zerr-Eiche,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.99,25,512684990,5445054538
BKA-6786,6786,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.43,81,512670296,5445035244
BKA-6944,6944,Ahornblättrige Platane,Heilbronn,Frankenbach,Frankenbach - Ost,Saarbrückener Straße,01.01.60,64,512730972,5444996060
BKA-6811,6811,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512718776,5445025849
BKA-6779,6779,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512692486,5445063035
BKA-6795,6795,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512706780,5445042942
BKA-64729,64729,Reinbestand (Laubbaum),Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512677393,5445075530
BKA-6953,6953,Spitz-Ahorn,Heilbronn,Frankenbach,Frankenbach - Ost,Kaiserslauterner Straße,01.01.70,54,512784249,5444958473
BKA-6975,6975,Pyramiden-Hainbuche,Heilbronn,Frankenbach,Frankenbach - Süd,Steinhaldestraße,01.01.76,48,512397596,5444718258
BKA-6992,6992,Pyramiden-Hainbuche,Heilbronn,Frankenbach,Frankenbach - Süd,Steinhaldestraße,01.01.60,64,512454674,5444732648
BKA-6990,6990,Stiel-Eiche,Heilbronn,Frankenbach,Frankenbach - Süd,Steinhaldestraße,01.01.60,64,512485562,5444744541
BKA-6989,6989,Stiel-Eiche,Heilbronn,Frankenbach,Frankenbach - Süd,Steinhaldestraße,01.01.60,64,512504555,5444747737
BKA-6983,6983,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Süd,Schleifweg,01.01.60,64,512248253,5444563238
BKA-6982,6982,Schwarz-Kiefer,Heilbronn,Frankenbach,Frankenbach - Süd,Schleifweg,01.01.60,64,512248453,5444567636
BKA~BAUM-3226,71689,Gewöhnlicher Trompetenbaum,Heilbronn,Frankenbach,Frankenbach - Süd,Brechhausstraße,01.01.02,22,512814144,5444756945
BKA-64656,64656,Stachellose Gleditschie,Heilbronn,Frankenbach,Frankenbach - Mitte,Kirchstraße,01.01.90,34,512361955,5445062167
BKA-64655,64655,Stachellose Gleditschie,Heilbronn,Frankenbach,Frankenbach - Mitte,Kirchstraße,01.01.90,34,512363064,5445058269
BKA-6967,6967,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Süd,Leintalstraße,,,511993215,5444612863
BKA-6968,6968,Berg-Ahorn,Heilbronn,Frankenbach,Frankenbach - Süd,Leintalstraße,,,512016359,5444616289
BKA-64658,64658,Baum-Hasel,Heilbronn,Frankenbach,Frankenbach - Mitte,Stauchenstraße,01.01.85,39,512370805,5445109390
BKA-49247,49247,Baum-Hasel,Heilbronn,Frankenbach,Frankenbach - Mitte,Backhausstraße,01.01.90,34,512451678,5445054438
BKA-6764,6764,Baum-Hasel,Heilbronn,Frankenbach,Frankenbach - Mitte,Backhausstraße,01.01.85,39,512437483,5445058137
BKA-6733,6733,Baum-Hasel,Heilbronn,Frankenbach,Frankenbach - Mitte,Backhausstraße,01.01.85,39,512388601,5445044933
BKA~BAUM-8332,76668,Gewöhnliche Hopfenbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Backhausstraße,01.01.08,16,512469473,5445059236
BKA-6627,6627,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Am Rotbach,01.01.82,42,512290346,5445242451
BKA-6626,6626,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Am Rotbach,01.01.79,45,512295844,5445243251
BKA-6624,6624,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Am Rotbach,01.01.84,40,512288246,5445251748
BKA-6625,6625,Gemeine Hainbuche,Heilbronn,Frankenbach,Frankenbach - Mitte,Am Rotbach,01.01.74,50,512293644,5445252947
BKA-6792,6792,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512700683,5445054738
BKA-6791,6791,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512703782,5445057937
BKA-6793,6793,Hänge-Birke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512700683,5445054738
BKA-6796,6796,Ahornblättrige Platane,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512712078,5445038044
BKA-6812,6812,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512725773,5445025949
BKA-6815,6815,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512725773,5445019051
BKA-6814,6814,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512724174,5445021850
BKA-6816,6816,Ahornblättrige Platane,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512733670,5445011154
BKA~BAUM-4717,73078,Gemeine Fichte,Heilbronn,Frankenbach,Frankenbach - Mitte,Saarbrückener Straße,01.01.60,64,512653361,5445033185
BKA-6916,6916,Reinbestand (Laubbaum),Heilbronn,Frankenbach,Frankenbach - Mitte,Saarbrückener Straße,,,512660900,5445021149
BKA~BAUM-7234,75476,Schwarznuß,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,01.01.06,18,512698935,5444990252
BKA~BAUM-7235,75477,Gold - Gleditschie,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,01.01.06,18,512687269,5444975331
BKA~BAUM-8777,77160,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.23,101,512743540,5445284100
BKA~BAUM-8785,77168,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.94,30,512707791,5445292423
BKA~BAUM-8786,77169,Apfelbaumart,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.87,37,512706929,5445286347
BKA~BAUM-8778,77161,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.23,101,512724597,5445292811
BKA~BAUM-8788,77171,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.79,45,512730975,5445274712
BKA~BAUM-8789,77172,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.84,40,512724511,5445277041
BKA~BAUM-8790,77173,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.87,37,512720833,5445279353
BKA~BAUM-8787,77170,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.01,23,512720790,5445285127
BKA~BAUM-8824,77208,Freemanns - Ahorn `Celzam`( Celebration),Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.09,15,512777785,5445264360
BKA~BAUM-11256,82527,Spitzahorn - Eurostar,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,,,512117908,5445271024
BKA~BAUM-12125,84236,Gold - Gleditschie,Heilbronn,Frankenbach,Frankenbach - Ost,Dörnlestraße,,,512717977,5444988062
BKA~BAUM-12128,84239,Gewöhnliche Hopfenbuche,Heilbronn,Frankenbach,Frankenbach - Süd,Schleifweg,,,512274843,5444563537
BKA~BAUM-13548,85640,Eichenart,Heilbronn,Frankenbach,Frankenbach - Süd,Schleifweg,,,512219984,5444606264
BKA~BAUM-13552,85644,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Süd,Schleifweg,,,512257931,5444615652
BKA~BAUM-13063,85156,Kirschenart,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Hofäcker,,,512089401,5445095394
BKA~BAUM-7227,75469,Zerr-Eiche,Heilbronn,Frankenbach,Frankenbach - Nord,Riedweg,01.01.06,18,512778871,5445296349
BKA-7410,7410,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Nord,Riedweg,,,512756668,5445294941
BKA~BAUM-8783,77166,Birnenart,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.54,70,512702016,5445293847
BKA~BAUM-8782,77165,Hauszwetschge,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.84,40,512697836,5445294149
BKA~BAUM-8779,77162,Gemeine Esche,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.51,73,512717400,5445296165
BKA~BAUM-8784,77167,Apfelbaumart,Heilbronn,Frankenbach,Frankenbach - Nord,Riedwiesen,01.01.87,37,512709960,5445296069
BKA-6616,6616,Hänge-Birke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.70,54,512237976,5445238763
BKA-6632,6632,Eingriffliger Weißdorn,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.82,42,512258808,5445236003
BKA-6639,6639,Berg-Kiefer,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.86,38,512257959,5445221159
BKA-6640,6640,Berg-Kiefer,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.88,36,512258260,5445218160
BKA-6644,6644,Berg-Kiefer,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.68,56,512257960,5445212062
BKA-6634,6634,Krim-Linde,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.58,66,512273054,5445224358
BKA-6636,6636,Hänge-Birke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.43,81,512287350,5445213162
BKA-6647,6647,Krim-Linde,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.58,66,512270556,5445209663
BKA-6672,6672,Krim-Linde,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.51,73,512278255,5445198766
BKA-6673,6673,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.41,83,512290751,5445194068
BKA-6671,6671,Hänge-Birke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.42,82,512273958,5445187270
BKA-6674,6674,Reinbestand (Nadelbaum),Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,,,512282655,5445181942
BKA-6670,6670,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.44,80,512269170,5445177683
BKA-6668,6668,Reinbestand (Nadelbaum),Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,,,512263522,5445174864
BKA-6667,6667,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.49,75,512257503,5445175424
BKA-6666,6666,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.68,56,512245716,5445175514
BKA-6682,6682,Gemeine Fichte,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.40,84,512251865,5445167577
BKA-6680,6680,Hängebirke,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.08,116,512268763,5445152880
BKA-6677,6677,Krim-Linde,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512295202,5445167706
BKA-6695,6695,Krim-Linde,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512300152,5445148481
BKA-6704,6704,Schuppen-Wacholder,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.84,40,512304450,5445126088
BKA-6703,6703,Robinia - Scheinakazie,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.44,80,512300911,5445125018
BKA-64641,64641,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512295144,5445128647
BKA-64640,64640,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512293015,5445135655
BKA-64639,64639,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512291326,5445141873
BKA-64642,64642,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512286878,5445140373
BKA-64643,64643,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512288657,5445134245
BKA-64644,64644,Scharlach-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512290645,5445127147
BKA-6701,6701,Robinia - Scheinakazie,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.30,94,512287456,5445120189
BKA-6697,6697,Feuerscheinzypresse,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.34,90,512277309,5445113002
BKA-6690,6690,Vogel-Kirsche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.90,34,512265721,5445108775
BKA-6728,6728,Zerr-Eiche,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.85,39,512276361,5445127987
BKA-6691,6691,Robinia - Scheinakazie,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.28,96,512262463,5445118891
BKA-6684,6684,Straßen-Akazie,Heilbronn,Frankenbach,Frankenbach - Hipfelhof,Stauchenstraße,01.01.63,61,512260414,5445129908
