Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,Y-Koordinate
BKA-24897,24897,Stiel-Eiche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.71,53,514867399,5445541723
BKA-24929,24929,Stiel-Eiche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.71,53,514855866,5445549301
BKA-24931,24931,Stiel-Eiche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.71,53,514853628,5445543622
BKA-24835,24835,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.60,64,514822738,5445633173
BKA-24834,24834,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.60,64,514826020,5445631589
BKA-24790,24790,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.56,68,514814624,5445663278
BKA~BAUM-4097,72542,Schwarznuß,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.03,21,514843310,5445692963
BKA-25002,25002,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.56,68,514850609,5445554819
BKA-24928,24928,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.56,68,514850435,5445556849
BKA-24893,24893,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.84,40,514896037,5445569115
BKA-24884,24884,Stiel-Eiche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.73,51,514899484,5445634881
BKA-24882,24882,Stiel-Eiche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.64,60,514894577,5445633770
BKA-63260,63260,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514891190,5445659172
BKA-24826,24826,Rot-Buche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.67,57,514884417,5445649984
BKA~BAUM-545,69306,Blut-Buche (Sämling),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.01,23,514868899,5445658209
BKA-25040,25040,Robinia - Scheinakazie,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.75,49,514864601,5445673369
BKA-24822,24822,Feld-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.55,69,514852207,5445668272
BKA-24823,24823,Feld-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.56,68,514856005,5445665173
BKA-24827,24827,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.52,72,514841666,5445663614
BKA-24829,24829,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.62,62,514830617,5445658978
BKA-24880,24880,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.63,61,514859503,5445633386
BKA-24881,24881,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.74,50,514862030,5445639202
BKA-24865,24865,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.61,63,514839913,5445623091
BKA-24867,24867,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.83,41,514851337,5445613400
BKA-24868,24868,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.82,42,514847889,5445609126
BKA-24873,24873,Gewöhnliche Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.75,49,514845570,5445606857
BKA-67470,67470,Einblatt-Esche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.00,24,514914982,5445633657
BKA-24820,24820,Kultur-Birne,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.69,55,514891632,5445696685
BKA~BAUM-248,69134,Mammutbaum / Wellingtonie,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.01,23,514880849,5445698855
BKA-24794,24794,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.60,64,514827376,5445684175
BKA-24770,24770,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514840512,5445680069
BKA~BAUM-3320,71804,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.60,64,514870899,5445687262
BKA-66926,66926,Mammutbaum / Wellingtonie,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.99,25,514888292,5445709450
BKA-24813,24813,Gemeine Esche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.60,64,514878996,5445715649
BKA-24814,24814,Serbische Fichte,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.74,50,514882394,5445721946
BKA-24864,24864,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514829919,5445619293
BKA-24927,24927,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.56,68,514847910,5445560717
BKA-25050,25050,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.99,25,514904177,5445568524
BKA~BAUM-250,69135,Gewöhnliche Roßkastanie,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.01,23,514836117,5445596001
BKA~BAUM-282,69151,Gewöhnliche Roßkastanie,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.01,23,514840114,5445586406
BKA-67438,67438,Roßkastanie `Baumannii`,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.00,24,514843812,5445576910
BKA-67437,67437,Roßkastanie `Baumannii`,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.00,24,514845512,5445568814
BKA-24900,24900,Vogel-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.69,55,514863526,5445579247
BKA-24901,24901,Feld-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,01.01.70,54,514857656,5445575306
BKA-61946,61946,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.60,64,514329616,5444531518
BKA-23233,23233,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.60,64,514331115,5444518623
BKA-23225,23225,Schwarz-Pappel,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.60,64,514331016,5444542413
BKA-23596,23596,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.50,74,514350704,5444483538
BKA-23276,23276,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.90,34,514342278,5444572405
BKA-14392,14392,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513708559,5444431155
BKA-14393,14393,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513706160,5444430555
BKA-14395,14395,Gewöhnlicher Trompetenbaum,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513699963,5444424657
BKA-14396,14396,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513685268,5444431754
BKA-14394,14394,Säulen-Eberesche `Fastigiata`,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513701362,5444433154
BKA-14363,14363,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513673371,5444468342
BKA-14362,14362,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513682268,5444466642
BKA-14361,14361,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513686466,5444462044
BKA-14270,14270,Tulpen-Magnolie,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513685666,5444480837
BKA-14269,14269,Apfel - Berlepsch,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513670272,5444488535
BKA-14268,14268,Stachellose Gleditschie,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513672972,5444497631
BKA-14271,14271,Blut-Pflaume,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513697362,5444493533
BKA-61965,61965,Birnenart,Heilbronn,Neckargartach,Neckargartach - Süd,Nonnenbuckel,01.01.90,34,514326616,5444508128
BKA-23624,23624,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.43,81,514405178,5444456847
BKA-23619,23619,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.50,74,514406279,5444468342
BKA-23617,23617,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.61,63,514406379,5444478538
BKA-23611,23611,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.60,64,514406380,5444487634
BKA-23612,23612,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.56,68,514405681,5444495131
BKA-23613,23613,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.52,72,514400883,5444491533
BKA-14428,14428,Hänge-Birke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513714065,5444352183
BKA-14486,14486,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513724259,5444345986
BKA-14488,14488,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513725659,5444347885
BKA-14489,14489,Kiefernart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513728757,5444349285
BKA-14487,14487,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513723360,5444349584
BKA-14432,14432,Kiefernart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513725659,5444353483
BKA-14431,14431,Eingriffliger Weißdorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513726658,5444356182
BKA-14433,14433,Kiefernart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513730556,5444355883
BKA-14435,14435,Fichtenart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513737253,5444356983
BKA-14434,14434,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513735154,5444356683
BKA-14436,14436,Robinia - Scheinakazie,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513738652,5444357583
BKA-14491,14491,Schwarz- oder Roterle,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513738352,5444346787
BKA-14490,14490,"Eberesche, Vogelbeere",Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513739294,5444350221
BKA-14437,14437,Fichtenart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513741451,5444356783
BKA-14451,14451,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513756943,5444366180
BKA-14440,14440,Götterbaum,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513746248,5444369579
BKA-14439,14439,Robinia - Scheinakazie,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513750446,5444361882
BKA-14457,14457,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513766339,5444354885
BKA-14456,14456,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513763840,5444356984
BKA-14455,14455,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513760442,5444352786
BKA-14454,14454,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513757543,5444352885
BKA-14497,14497,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513755244,5444349587
BKA-14494,14494,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513751146,5444348787
BKA-14495,14495,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513752345,5444351586
BKA-14453,14453,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513751546,5444354584
BKA-14493,14493,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513743949,5444351985
BKA-14492,14492,Schwarz- oder Roterle,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513744649,5444348587
BKA-14438,14438,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513747448,5444356484
BKA-14452,14452,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513751146,5444357783
BKA-14429,14429,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513717163,5444356481
BKA-14496,14496,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513753745,5444347688
BKA-14498,14498,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513762041,5444348787
BKA-14418,14418,Schwarz- oder Roterle,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513701070,5444365277
BKA-14423,14423,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513709366,5444365777
BKA-14417,14417,Schwarz- oder Roterle,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513697573,5444358479
BKA-14483,14483,Spitz-Ahorn `Schwedleri`,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513706169,5444346084
BKA-14482,14482,Weißdornart,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513707668,5444349783
BKA-14426,14426,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513705769,5444352382
BKA-14427,14427,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513706968,5444352582
BKA-14425,14425,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513708068,5444357780
BKA-14424,14424,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513708467,5444358780
BKA-14448,14448,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513757143,5444380575
BKA-14449,14449,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513754044,5444377276
BKA-14450,14450,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513755444,5444369179
BKA-14430,14430,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513722060,5444358381
BKA-23614,23614,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.52,72,514392186,5444489234
BKA-23607,23607,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.45,79,514392687,5444499530
BKA-23608,23608,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.48,76,514401783,5444502428
BKA-23616,23616,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.39,85,514400282,5444483136
BKA-23605,23605,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.44,80,514375994,5444505228
BKA-23606,23606,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.45,79,514380092,5444501530
BKA-23615,23615,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.40,84,514383190,5444484536
BKA-23628,23628,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.40,84,514379490,5444462745
BKA-23627,23627,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.55,69,514385187,5444464245
BKA-23626,23626,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.20,104,514387286,5444458747
BKA-23625,23625,"Eberesche, Vogelbeere",Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.54,70,514384287,5444454049
BKA-23631,23631,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.52,72,514377190,5444456148
BKA-23632,23632,Gewöhnliche Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.40,84,514373991,5444454149
BKA-23633,23633,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.40,84,514368494,5444453549
BKA-23634,23634,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.04,120,514360698,5444457248
BKA-23629,23629,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.44,80,514369295,5444468743
BKA-23598,23598,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.67,57,514357900,5444477740
BKA-23599,23599,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.38,86,514364897,5444477240
BKA-23600,23600,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.40,84,514366897,5444483837
BKA-23601,23601,Hänge-Birke,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.44,80,514370596,5444492334
BKA-23602,23602,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.12,12,514367098,5444499131
BKA-23603,23603,Spitz-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.89,35,514360801,5444504129
BKA-23604,23604,Geschlitzter Silber-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.32,92,514355204,5444510127
BKA-23280,23280,Ginkgobaum,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.90,34,514397086,5444520921
BKA-23693,23693,Ginkgobaum,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.88,36,514416676,5444500628
BKA-23618,23618,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.55,69,514416874,5444472140
BKA-23610,23610,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.53,71,514417076,5444490733
BKA-23279,23279,Ginkgobaum,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.86,38,514417177,5444518621
BKA-23273,23273,Stachellose Gleditschie,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.85,39,514411880,5444525118
BKA-14366,14366,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513676470,5444452947
BKA~BAUM-9446,77931,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513715548,5444435063
BKA~BAUM-9445,77930,Schwarz-Kiefer,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513694884,5444418009
BKA~BAUM-9443,77928,Blaue Stech-Fichte,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,01.01.09,15,513764816,5444376285
BKA~BAUM-9448,77933,Rottriebiger Kolchischer-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,01.01.10,14,513765516,5444368170
BKA~BAUM-9441,77926,Serbische Fichte,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,01.01.09,15,513691373,5444473517
BKA~BAUM-9440,77925,Gemeine Esche,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,01.01.09,15,513692261,5444439532
BKA-14422,14422,Feld-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Am Gesundbrunnen,,,513737161,5444370043
BKA-22795,22795,Kultur-Birne,Heilbronn,Neckargartach,Neckargartach - Süd,In der Steig,01.01.86,38,514577515,5445002904
BKA-22602,22602,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Marienburger Straße,01.01.69,55,514535648,5445132962
BKA-22595,22595,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Marienburger Straße,01.01.00,24,514537875,5445150017
BKA-22593,22593,Berg-Ahorn,Heilbronn,Neckargartach,Neckargartach - Süd,Marienburger Straße,01.01.69,55,514531886,5445162049
BKA-22594,22594,Hängebirke,Heilbronn,Neckargartach,Neckargartach - Süd,Marienburger Straße,01.01.69,55,514535051,5445163152
BKA-22600,22600,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Marienburger Straße,01.01.69,55,514534649,5445143058
BKA-22473,22473,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514277655,5445175154
BKA-22474,22474,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514283553,5445179152
BKA-22475,22475,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514289251,5445182950
BKA-22476,22476,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514295548,5445187448
BKA-22532,22532,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.84,40,514301146,5445191546
BKA-22477,22477,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514307744,5445196244
BKA-22478,22478,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.70,54,514314741,5445200743
BKA-22479,22479,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.78,46,514319240,5445203941
BKA-22480,22480,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514325220,5445208277
BKA-22485,22485,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Süd,Römerstraße,01.01.72,52,514374518,5445228332
BKA~BAUM-13503,85595,Trauben-Kirsche,Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514892509,5445204281
BKA~BAUM-13504,85596,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514885616,5445180181
BKA~BAUM-13502,85594,Reinbestand (Laubbaum),Heilbronn,Neckargartach,Neckargartach - Süd,Böckinger Straße,,,514899232,5445236657
BKA~BAUM-8389,76721,Gemeine Hainbuche,Heilbronn,Neckargartach,Neckargartach - Süd,Neckartalstraße,01.01.08,16,514865113,5445259700
BKA~BAUM-6863,75018,Feld - Ahorn Elsrijk,Heilbronn,Neckargartach,Neckargartach - Süd,Neckartalstraße,01.01.05,19,514859464,5445239409
BKA-22483,22483,Ahornblättrige Platane,Heilbronn,Neckargartach,Neckargartach - Südliches Feld,Römerstraße,01.01.60,64,514384834,5445260050
