Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,Y-Koordinate
BKA~BAUM-2428,71067,Apfelbaumart,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509527846,5446850846
BKA~BAUM-2455,71094,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509554436,5446845147
BKA~BAUM-2454,71093,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509552736,5446843448
BKA~BAUM-2453,71092,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509550037,5446840949
BKA~BAUM-2452,71091,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509546139,5446837451
BKA~BAUM-2451,71090,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509542340,5446834652
BKA~BAUM-2450,71089,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509538142,5446831753
BKA~BAUM-2449,71088,Apfelbaumart,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509536243,5446828254
BKA~BAUM-2448,71087,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509530645,5446825356
BKA~BAUM-2460,71099,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509542440,5446830254
BKA~BAUM-2459,71098,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509546339,5446833452
BKA~BAUM-2457,71096,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509552636,5446838550
BKA~BAUM-2456,71095,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509555835,5446842048
BKA~BAUM-2467,71106,Vogel-Kirsche,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509556934,5446836951
BKA~BAUM-2466,71105,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509553136,5446828254
BKA~BAUM-2471,71110,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509544939,5446811061
BKA~BAUM-2470,71109,"Kultur-Pflaume (Zwet., Mirab., Krieche)",Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509548438,5446813960
BKA~BAUM-2468,71107,Apfelbaumart,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509558234,5446825155
BKA~BAUM-12514,84622,Kirschenart,Heilbronn,Kirchhausen,Kirchhausen - Südost,Schulbrunnenstraße,,,508513480,5447315530
BKA~BAUM-2410,71049,Gemeine Esche,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Schneidecken,,,509464769,5446893630
BKA~BAUM-4581,72902,Gewöhnliche Roßkastanie,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Rößteich,01.01.70,54,508270048,5447212086
BKA~BAUM-6159,74488,Stiel-Eiche,Heilbronn,Kirchhausen,Kirchhausen - Südost,Schulbrunnenweg,01.01.04,20,508536607,5447277490
BKA~BAUM-6160,74489,Stiel-Eiche,Heilbronn,Kirchhausen,Kirchhausen - Südost,Schulbrunnenweg,01.01.04,20,508532387,5447282621
BKA~BAUM-6161,74490,Stiel-Eiche,Heilbronn,Kirchhausen,Kirchhausen - Südost,Schulbrunnenweg,01.01.04,20,508527711,5447287752
BKA~BAUM-6543,74796,Freemanns - Ahorn `Celzam`( Celebration),Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.05,19,508314532,5447318240
BKA-58369,58369,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508154989,5447394405
BKA-58363,58363,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508244564,5447382315
BKA-58367,58367,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508184681,5447390808
BKA-58364,58364,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508229270,5447384614
BKA-58358,58358,Kleinkronige Winter-Linde `Rancho`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508277049,5447341931
BKA-58362,58362,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508259658,5447378117
BKA-67731,67731,Winterlinde `Greenspire`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.00,24,508306236,5447322439
BKA-58954,58954,Kleinkronige Winter-Linde `Rancho`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508298439,5447325937
BKA-58356,58356,Kleinkronige Winter-Linde `Rancho`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508296239,5447317040
BKA-58956,58956,Kleinkronige Winter-Linde `Rancho`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508283547,5447345530
BKA-58361,58361,Pflaumenblättriger Weißdorn,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508266855,5447370920
BKA~BAUM-6162,74491,Stiel-Eiche,Heilbronn,Kirchhausen,Kirchhausen - Südost,Schulbrunnenweg,01.01.04,20,508523207,5447293396
